version,flow_code,region_code,unit_reference,value,unit_emission,metric
v2.1.6,M_Offa_turkey,NL,tonnes,6.5507447584,tonnes CO2eq,GWP100
v2.1.6,M_Offa_turkey,NO,tonnes,9.4504787547,tonnes CO2eq,GWP100
v2.1.6,M_Offa_turkey,PT,tonnes,6.566544352,tonnes CO2eq,GWP100
v2.1.6,M_Offa_turkey,RO,tonnes,7.2809661683,tonnes CO2eq,GWP100
v2.1.6,M_Offa_turkey,SE,tonnes,8.7714025294,tonnes CO2eq,GWP100
v2.1.6,M_Offa_turkey,SI,tonnes,6.887071498,tonnes CO2eq,GWP100
v2.1.6,M_Offa_turkey,SK,tonnes,7.6662518485,tonnes CO2eq,GWP100
v2.1.6,M_Offa_turkey,TW,tonnes,4.73540125,tonnes CO2eq,GWP100
v2.1.6,M_Offa_turkey,US,tonnes,4.3197257013,tonnes CO2eq,GWP100
v2.1.6,M_Offa_turkey,WA,tonnes,4.1882467689,tonnes CO2eq,GWP100
v2.1.6,M_Offa_turkey,WE,tonnes,8.7340989903,tonnes CO2eq,GWP100
v2.1.6,M_Offa_turkey,WF,tonnes,5.5074200257,tonnes CO2eq,GWP100
v2.1.6,M_Offa_turkey,WL,tonnes,5.9469313126,tonnes CO2eq,GWP100
v2.1.6,M_Offa_turkey,WM,tonnes,8.0641097032,tonnes CO2eq,GWP100
v2.1.6,M_Offa_turkey,ZA,tonnes,4.5930293527,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,AU,tonnes,41.982945903,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,BE,tonnes,31.7811579447,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,BG,tonnes,37.5910753042,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,BR,tonnes,57.1693335318,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,CA,tonnes,32.5618572077,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,CH,tonnes,33.1659862943,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,CN,tonnes,20.1615384391,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,CY,tonnes,31.9419196546,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,CZ,tonnes,39.8522187845,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,DE,tonnes,28.6609639451,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,DK,tonnes,34.235501222,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,EE,tonnes,32.8363846649,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,ES,tonnes,33.2700630856,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,FI,tonnes,37.4358121838,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,FR,tonnes,36.8627250999,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,GB,tonnes,29.7718111636,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,GR,tonnes,39.2386803531,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,HR,tonnes,47.8544845991,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,ID,tonnes,35.6538924685,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,IN,tonnes,45.5998840154,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,IT,tonnes,29.534375304,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,JP,tonnes,37.3303374862,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,KR,tonnes,40.2648625373,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,LT,tonnes,29.7995842549,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,LU,tonnes,32.1191854995,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,LV,tonnes,30.6987442037,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,MT,tonnes,17.096490943,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,MX,tonnes,45.6566821183,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,NL,tonnes,26.8043281177,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,NO,tonnes,45.9549132495,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,PL,tonnes,29.1670582547,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,PT,tonnes,40.2026646322,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,RO,tonnes,37.2060435262,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,RU,tonnes,36.1372302878,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,SE,tonnes,30.701532548,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,SI,tonnes,35.739474529,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,SK,tonnes,18.011227202,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,TR,tonnes,47.840982354,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,TW,tonnes,42.5066600041,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,US,tonnes,31.8577048303,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,WA,tonnes,42.1650351064,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,WE,tonnes,40.4072739891,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,WF,tonnes,34.5176671355,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,WL,tonnes,46.9932022031,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,WM,tonnes,41.498997514,tonnes CO2eq,GWP100
v2.1.6,M_Offae_cow,ZA,tonnes,44.1315118339,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,AT,tonnes,20.9813568992,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,AU,tonnes,16.1903739683,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,BE,tonnes,22.2326962229,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,BG,tonnes,25.2024006045,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,BR,tonnes,23.4981226463,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,CA,tonnes,14.0786170476,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,CH,tonnes,16.2472068044,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,CN,tonnes,29.0200780605,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,CY,tonnes,33.5466133537,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,CZ,tonnes,25.3351700764,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,DE,tonnes,21.1046313936,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,DK,tonnes,27.4581183491,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,EE,tonnes,18.9433913669,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,ES,tonnes,25.6390214653,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,FI,tonnes,30.4086227266,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,FR,tonnes,21.1661298548,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,GB,tonnes,23.3359551202,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,GR,tonnes,31.5724467578,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,HR,tonnes,16.2315394954,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,HU,tonnes,1.9028733091,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,ID,tonnes,19.6198322399,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,IE,tonnes,20.0812552386,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,IN,tonnes,22.532349379,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,IT,tonnes,24.6776012329,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,JP,tonnes,18.4273430978,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,KR,tonnes,19.0522107637,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,LT,tonnes,27.8476791302,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,LU,tonnes,15.3793492237,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,LV,tonnes,19.9045842441,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,MT,tonnes,21.3767100044,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,MX,tonnes,21.6356667839,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,NL,tonnes,23.3627895198,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,NO,tonnes,24.0396335533,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,PL,tonnes,18.0903824341,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,PT,tonnes,20.6793401849,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,RO,tonnes,29.1391320733,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,RU,tonnes,16.157686836,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,SE,tonnes,22.4293801331,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,SI,tonnes,20.0652998578,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,SK,tonnes,22.0488485525,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,TR,tonnes,35.4661537494,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,TW,tonnes,18.4985194152,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,US,tonnes,17.9448820273,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,WA,tonnes,20.0980712096,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,WE,tonnes,28.6174012976,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,WF,tonnes,23.4859409061,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,WL,tonnes,32.7835627365,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,WM,tonnes,33.4523381891,tonnes CO2eq,GWP100
v2.1.6,M_Offae_shee,ZA,tonnes,21.5623786617,tonnes CO2eq,GWP100
v2.1.6,M_Offas_buff,AT,tonnes,1.6261825979,tonnes CO2eq,GWP100
v2.1.6,M_Offas_buff,BG,tonnes,0.7021349053,tonnes CO2eq,GWP100
v2.1.6,M_Offas_buff,CN,tonnes,1.490549831,tonnes CO2eq,GWP100
v2.1.6,M_Offas_buff,CZ,tonnes,0.0178580736,tonnes CO2eq,GWP100
v2.1.6,M_Offas_buff,DK,tonnes,1.6388238858,tonnes CO2eq,GWP100
v2.1.6,M_Offas_buff,ES,tonnes,1.606518092,tonnes CO2eq,GWP100
v2.1.6,M_Offas_buff,FR,tonnes,0.1156593748,tonnes CO2eq,GWP100
v2.1.6,M_Offas_buff,GB,tonnes,163.476009891,tonnes CO2eq,GWP100
v2.1.6,M_Offas_buff,GR,tonnes,0.6753478172,tonnes CO2eq,GWP100
v2.1.6,M_Offas_buff,ID,tonnes,0.6879990958,tonnes CO2eq,GWP100
v2.1.6,M_Offas_buff,IN,tonnes,0.939785762,tonnes CO2eq,GWP100
v2.1.6,M_Offas_buff,IT,tonnes,1.6414350708,tonnes CO2eq,GWP100
v2.1.6,M_Offas_buff,LU,tonnes,0.0438087544,tonnes CO2eq,GWP100
v2.1.6,M_Offas_buff,MT,tonnes,1.5484284136,tonnes CO2eq,GWP100
v2.1.6,M_Offas_buff,NL,tonnes,2.9260625084,tonnes CO2eq,GWP100
v2.1.6,M_Offas_buff,PL,tonnes,1.5565922429,tonnes CO2eq,GWP100
v2.1.6,M_Offas_buff,SI,tonnes,1.6261825979,tonnes CO2eq,GWP100
v2.1.6,M_Offas_buff,SK,tonnes,1.6404141834,tonnes CO2eq,GWP100
v2.1.6,M_Offas_buff,TR,tonnes,1.6962766012,tonnes CO2eq,GWP100
v2.1.6,M_Offas_buff,TW,tonnes,0.1619186994,tonnes CO2eq,GWP100
v2.1.6,M_Offas_buff,US,tonnes,0.0256084398,tonnes CO2eq,GWP100
v2.1.6,M_Offas_buff,WA,tonnes,1.2109163955,tonnes CO2eq,GWP100
v2.1.6,M_Offas_buff,WF,tonnes,0.0072986225,tonnes CO2eq,GWP100
v2.1.6,M_Offas_buff,WL,tonnes,1.1406847488,tonnes CO2eq,GWP100
v2.1.6,M_Offas_buff,WM,tonnes,2.0938198433,tonnes CO2eq,GWP100
v2.1.6,M_Offas_came,CN,tonnes,17.5421425659,tonnes CO2eq,GWP100
v2.1.6,M_Offas_came,RU,tonnes,17.7716552916,tonnes CO2eq,GWP100
v2.1.6,M_Offas_came,WA,tonnes,14.3664656027,tonnes CO2eq,GWP100
v2.1.6,M_Offas_came,WF,tonnes,7.6519949784,tonnes CO2eq,GWP100
v2.1.6,M_Offas_came,WM,tonnes,21.1182004321,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,AT,tonnes,23.2158562169,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,AU,tonnes,23.1921242664,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,BE,tonnes,0.8511015048,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,BG,tonnes,24.4198908419,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,BR,tonnes,0.7425810848,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,CH,tonnes,0.9193533379,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,CN,tonnes,31.9074377954,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,CY,tonnes,1.7195858575,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,CZ,tonnes,26.6197835864,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,DE,tonnes,0.9532496968,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,EE,tonnes,1.335491922,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,ES,tonnes,0.7340387329,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,FR,tonnes,0.5725455759,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,GR,tonnes,30.8204092325,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,HR,tonnes,26.0998628717,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,HU,tonnes,39.5732399998,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,ID,tonnes,28.3736167713,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,IN,tonnes,34.2979057832,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,IT,tonnes,21.7496373374,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,JP,tonnes,1.070484864,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,KR,tonnes,31.7364127226,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,LT,tonnes,0.5700642123,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,LU,tonnes,0.6257618136,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,MT,tonnes,0.746363685,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,MX,tonnes,26.3796372215,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,NL,tonnes,1.4015902493,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,NO,tonnes,0.6431436086,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,PT,tonnes,0.8957850034,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,RO,tonnes,44.1446354455,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,RU,tonnes,0.7807268593,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,SI,tonnes,14.5361703119,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,SK,tonnes,41.1507300391,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,TR,tonnes,34.4628260022,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,TW,tonnes,16.3080216953,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,US,tonnes,30.6074332223,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,WA,tonnes,32.1351506544,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,WE,tonnes,34.6979544707,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,WF,tonnes,33.0829962692,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,WL,tonnes,28.6416656661,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,WM,tonnes,22.928467884,tonnes CO2eq,GWP100
v2.1.6,M_Offas_goat,ZA,tonnes,32.1115068342,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,AT,tonnes,-0.401022452,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,AU,tonnes,-1.2787736744,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,BE,tonnes,1.6873857918,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,BG,tonnes,-0.6929939293,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,BR,tonnes,-0.684492951,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,CA,tonnes,-0.9435619333,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,CH,tonnes,-1.2625397027,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,CN,tonnes,-0.223388413,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,CY,tonnes,-0.8210255986,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,CZ,tonnes,-0.7494458253,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,DE,tonnes,-1.0420996225,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,DK,tonnes,-0.2474455727,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,EE,tonnes,-0.9207193571,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,ES,tonnes,-1.2192706707,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,FI,tonnes,-0.8254024819,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,FR,tonnes,-1.0806636595,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,GB,tonnes,0.0158404919,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,GR,tonnes,-0.6717285994,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,Global,tonnes,-0.839799391,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,HR,tonnes,-0.9162099754,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,HU,tonnes,0.2380786718,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,ID,tonnes,-0.0693431186,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,IE,tonnes,-1.6982842795,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,IN,tonnes,-3.1948656691,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,IT,tonnes,-1.0613592442,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,JP,tonnes,-1.1955058306,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,KR,tonnes,-0.0614906485,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,LT,tonnes,-1.1027407387,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,LU,tonnes,187.6948309298,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,LV,tonnes,-0.9296306777,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,MT,tonnes,-1.0223455761,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,MX,tonnes,-0.4557579474,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,NL,tonnes,-0.9453029862,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,NO,tonnes,0.4098618123,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,PL,tonnes,-0.3836807718,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,PT,tonnes,-1.0905492663,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,RO,tonnes,-0.5631004633,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,RU,tonnes,-0.0264151868,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,SE,tonnes,-0.8002917849,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,SI,tonnes,-0.6344846577,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,SK,tonnes,-0.7415229028,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,TR,tonnes,-1.0815407896,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,TW,tonnes,-1.2463135377,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,US,tonnes,-0.7510658612,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,WA,tonnes,-1.0107210055,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,WE,tonnes,-0.3148926152,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,WF,tonnes,-1.1557078855,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,WL,tonnes,0.0024968632,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,WM,tonnes,-1.3132109688,tonnes CO2eq,GWP100
v2.1.6,M_Oil_coco,ZA,tonnes,-0.2077982447,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,AT,tonnes,-4.6975793299,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,AU,tonnes,-9.304741559,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,BE,tonnes,-5.7134116133,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,BG,tonnes,-11.7015981588,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,BR,tonnes,-3.5085772223,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,CA,tonnes,-7.7289014217,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,CH,tonnes,-7.8625685107,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,CN,tonnes,-6.1690516069,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,CY,tonnes,-11.2598362661,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,DE,tonnes,-7.9567488596,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,DK,tonnes,-1.5488402427,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,ES,tonnes,-5.0335462498,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,FR,tonnes,-4.9097326438,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,GB,tonnes,-7.5078711273,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,GR,tonnes,-11.6480892562,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,Global,tonnes,-7.0902664125,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,HR,tonnes,-4.8921324487,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,HU,tonnes,-5.9055343956,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,IE,tonnes,-4.8200202352,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,IN,tonnes,-12.9968747394,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,IT,tonnes,-4.900716481,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,JP,tonnes,-4.7031614924,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,KR,tonnes,-4.8231671503,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,LT,tonnes,-3.5912686305,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,LU,tonnes,-5.0388559497,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,LV,tonnes,0.0525101483,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,MX,tonnes,-6.1160413861,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,NL,tonnes,-9.9497733807,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,NO,tonnes,-5.0970640366,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,PL,tonnes,-5.1845907847,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,PT,tonnes,-7.8005234319,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,RO,tonnes,-11.6756389751,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,RU,tonnes,-11.2251750898,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,SE,tonnes,-5.5240840553,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,SI,tonnes,-5.0176447122,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,TR,tonnes,-5.696294244,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,TW,tonnes,-4.6500186534,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,US,tonnes,-7.7334475422,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,WA,tonnes,-11.4987276636,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,WE,tonnes,-7.6460772074,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,WF,tonnes,-6.7471861384,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,WL,tonnes,-5.2324951621,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,WM,tonnes,-6.0247394492,tonnes CO2eq,GWP100
v2.1.6,M_Oil_cott,ZA,tonnes,-6.1755758374,tonnes CO2eq,GWP100
v2.1.6,M_Oil_grou,AT,tonnes,2.1205399347,tonnes CO2eq,GWP100
v2.1.6,M_Oil_grou,AU,tonnes,6.0870767517,tonnes CO2eq,GWP100
v2.1.6,M_Oil_grou,BE,tonnes,7.8315054105,tonnes CO2eq,GWP100
v2.1.6,M_Oil_grou,BG,tonnes,8.4823364087,tonnes CO2eq,GWP100
v2.1.6,M_Oil_grou,BR,tonnes,7.5327433935,tonnes CO2eq,GWP100
v2.1.6,M_Oil_grou,CA,tonnes,10.1814654814,tonnes CO2eq,GWP100
v2.1.6,M_Oil_grou,CH,tonnes,8.4000120943,tonnes CO2eq,GWP100
v2.1.6,M_Oil_grou,CN,tonnes,9.1331446078,tonnes CO2eq,GWP100
v2.1.6,M_Oil_grou,CY,tonnes,0.6893092822,tonnes CO2eq,GWP100
v2.1.6,M_Oil_grou,CZ,tonnes,8.3817815811,tonnes CO2eq,GWP100
v2.1.6,M_Oil_grou,DE,tonnes,4.5812879064,tonnes CO2eq,GWP100
v2.1.6,M_Oil_grou,DK,tonnes,9.5715357095,tonnes CO2eq,GWP100
v2.1.6,M_Oil_grou,EE,tonnes,10.794555093,tonnes CO2eq,GWP100
v2.1.6,M_Oil_grou,ES,tonnes,8.5253077516,tonnes CO2eq,GWP100
v2.1.6,M_Oil_grou,FI,tonnes,7.6978805467,tonnes CO2eq,GWP100
v2.1.6,M_Oil_grou,FR,tonnes,6.7311937358,tonnes CO2eq,GWP100
v2.1.6,M_Oil_grou,GB,tonnes,-0.0860595726,tonnes CO2eq,GWP100
v2.1.6,M_Oil_grou,GR,tonnes,8.6030287769,tonnes CO2eq,GWP100
v2.1.6,M_Oil_grou,Global,tonnes,7.4102782403,tonnes CO2eq,GWP100
v2.1.6,M_Oil_grou,HR,tonnes,10.7971990698,tonnes CO2eq,GWP100
v2.1.6,M_Oil_grou,HU,tonnes,9.9190910972,tonnes CO2eq,GWP100
v2.1.6,M_Oil_grou,ID,tonnes,5.4858315124,tonnes CO2eq,GWP100
v2.1.6,M_Oil_grou,IE,tonnes,-1.6442321012,tonnes CO2eq,GWP100
v2.1.6,M_Oil_grou,IN,tonnes,1.6593913682,tonnes CO2eq,GWP100
v2.1.6,M_Oil_grou,IT,tonnes,8.0176732808,tonnes CO2eq,GWP100
v2.1.6,M_Oil_grou,JP,tonnes,8.7412491268,tonnes CO2eq,GWP100
v2.1.6,M_Oil_grou,KR,tonnes,8.8828210909,tonnes CO2eq,GWP100
